exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
542,0,"('recommendation', 'search')",a1.medium,search,Nearby,0.0005
542,1,"('recommendation', 'search')",a1.medium,recommendation,GetRecommendations,0.0124
542,1,"('recommendation', 'search')",a1.medium,search,Nearby,0.0006
542,2,"('recommendation', 'search')",a1.medium,recommendation,GetRecommendations,0.0081
542,2,"('recommendation', 'search')",a1.medium,search,Nearby,0.0007
798,0,"('recommendation', 'user')",M6.medium,recommendation,GetRecommendations,0.0154
798,0,"('recommendation', 'user')",M6.medium,user,CheckUser,0.0002
1308,0,"('recommendation', 'user')",a1.large,recommendation,GetRecommendations,0.0046
1308,0,"('recommendation', 'user')",a1.large,user,CheckUser,0.0002
1308,1,"('recommendation', 'user')",a1.large,recommendation,GetRecommendations,0.0069
1308,1,"('recommendation', 'user')",a1.large,user,CheckUser,0.0002
1308,2,"('recommendation', 'user')",a1.large,recommendation,GetRecommendations,0.0067
1308,2,"('recommendation', 'user')",a1.large,user,CheckUser,0.0002
544,0,"('reservation', 'search')",a1.medium,reservation,CheckAvailability,0.0021
544,0,"('reservation', 'search')",a1.medium,search,Nearby,0.0014
799,0,"('reservation', 'search')",M6.medium,reservation,CheckAvailability,0.002
799,0,"('reservation', 'search')",M6.medium,search,Nearby,0.0005
799,1,"('reservation', 'search')",M6.medium,reservation,CheckAvailability,0.0021
799,1,"('reservation', 'search')",M6.medium,search,Nearby,0.0011
799,2,"('reservation', 'search')",M6.medium,reservation,CheckAvailability,0.0028
799,2,"('reservation', 'search')",M6.medium,search,Nearby,0.001
800,0,"('reservation', 'user')",M6.medium,reservation,CheckAvailability,0.002
800,0,"('reservation', 'user')",M6.medium,user,CheckUser,0.0003
800,1,"('reservation', 'user')",M6.medium,reservation,CheckAvailability,0.0021
800,1,"('reservation', 'user')",M6.medium,user,CheckUser,0.0006
1310,0,"('reservation', 'user')",a1.large,reservation,CheckAvailability,0.0011
1310,0,"('reservation', 'user')",a1.large,reservation,MakeReservation,0.0194
1310,0,"('reservation', 'user')",a1.large,user,CheckUser,0.0006
1565,0,"('reservation', 'user')",M6.large,reservation,CheckAvailability,0.0013
1565,0,"('reservation', 'user')",M6.large,user,CheckUser,0.0002
1565,1,"('reservation', 'user')",M6.large,reservation,CheckAvailability,0.0012
1565,1,"('reservation', 'user')",M6.large,user,CheckUser,0.0002
1565,2,"('reservation', 'user')",M6.large,reservation,CheckAvailability,0.0012
1565,2,"('reservation', 'user')",M6.large,user,CheckUser,0.0002
801,0,"('search', 'user')",M6.medium,search,Nearby,0.0007
801,0,"('search', 'user')",M6.medium,user,CheckUser,0.0001
801,1,"('search', 'user')",M6.medium,search,Nearby,0.0007
801,1,"('search', 'user')",M6.medium,user,CheckUser,0.0001
801,2,"('search', 'user')",M6.medium,search,Nearby,0.0005
801,2,"('search', 'user')",M6.medium,user,CheckUser,0.0006
1311,0,"('search', 'user')",a1.large,search,Nearby,0.0005
1311,0,"('search', 'user')",a1.large,user,CheckUser,0.0002
1311,1,"('search', 'user')",a1.large,search,Nearby,0.0006
1311,1,"('search', 'user')",a1.large,user,CheckUser,0.0003
1311,2,"('search', 'user')",a1.large,search,Nearby,0.0006
1311,2,"('search', 'user')",a1.large,user,CheckUser,0.0004
1312,0,"('frontend', 'geo', 'profile')",a1.large,frontend,reservationHandler,0.0005
1312,0,"('frontend', 'geo', 'profile')",a1.large,frontend,userHandler,0.0002
1312,0,"('frontend', 'geo', 'profile')",a1.large,frontend,searchHandler,0.0005
1312,0,"('frontend', 'geo', 'profile')",a1.large,frontend,recommendHandler,0.0226
1312,0,"('frontend', 'geo', 'profile')",a1.large,profile,GetProfiles,0.0627
1567,0,"('frontend', 'geo', 'profile')",M6.large,frontend,reservationHandler,0.0006
1567,0,"('frontend', 'geo', 'profile')",M6.large,frontend,userHandler,0.0001
1567,0,"('frontend', 'geo', 'profile')",M6.large,frontend,searchHandler,0.0005
1567,0,"('frontend', 'geo', 'profile')",M6.large,frontend,recommendHandler,0.0208
1567,0,"('frontend', 'geo', 'profile')",M6.large,profile,GetProfiles,0.063
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,reservationHandler,0.0002
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,userHandler,0.0002
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,searchHandler,0.0004
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,recommendHandler,0.0169
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,profile,GetProfiles,0.0443
